1	other	3.4.0-plain	0	1.285335	1.401410	0.464930
1	flights	3.4.0-plain	10	3.363796	0.125643	0
1	other	3.4.0-apoc	0	1.349638	1.571338	0.736026
1	flights	3.4.0-apoc	10	3.220021	0.142527	0
1	other	3.5.0-maps	0	2.189351	1.654937	0.368760
1	flights	3.5.0-maps	10	2.811012	0.117827	0
1	other	3.4.0-plain	0	1.246887	0.937474	0.332910
1	flights	3.4.0-plain	50	3.682650	0.153467	0
1	other	3.4.0-apoc	0	1.373035	1.781653	0.684573
1	flights	3.4.0-apoc	50	3.652498	0.334264	0
1	other	3.5.0-maps	0	1.477949	1.961709	0.370173
1	flights	3.5.0-maps	50	2.716441	0.146527	0
1	other	3.4.0-plain	0	1.370030	1.231913	0.446085
1	flights	3.4.0-plain	100	3.252948	0.154523	0
1	other	3.4.0-apoc	0	1.511983	1.656239	0.723556
1	flights	3.4.0-apoc	100	3.174383	0.384760	0
1	other	3.5.0-maps	0	1.316278	1.919011	0.432171
1	flights	3.5.0-maps	100	3.263321	0.194836	0
1	other	3.4.0-plain	0	2.163339	1.410435	0.490488
1	flights	3.4.0-plain	500	4.261599	0.271648	0
1	other	3.4.0-apoc	0	1.862805	1.713031	0.643510
1	flights	3.4.0-apoc	500	4.220385	0.450477	0
1	other	3.5.0-maps	0	1.352442	1.877365	0.461570
1	flights	3.5.0-maps	500	3.705049	0.358897	0
1	other	3.4.0-plain	0	1.210580	1.256290	0.428721
1	flights	3.4.0-plain	1000	5.356519	0.263508	0
1	other	3.4.0-apoc	0	4.108101	1.478830	0.529853
1	flights	3.4.0-apoc	1000	5.356898	0.623948	0
1	other	3.5.0-maps	0	1.098648	1.745295	0.413777
1	flights	3.5.0-maps	1000	5.241716	0.397129	0
1	other	3.4.0-plain	0	1.441875	1.566684	0.426329
1	flights	3.4.0-plain	5000	8.061023	1.165463	0
1	other	3.4.0-apoc	0	1.769346	1.564545	0.683984
1	flights	3.4.0-apoc	5000	8.998316	2.201005	0
1	other	3.5.0-maps	0	1.316648	1.827060	0.415727
1	flights	3.5.0-maps	5000	8.910801	1.170412	0
1	other	3.4.0-plain	0	1.266292	1.129980	0.448462
1	flights	3.4.0-plain	10000	11.303030	1.867389	0
1	other	3.4.0-apoc	0	1.270774	1.432229	0.683062
1	flights	3.4.0-apoc	10000	13.296226	2.685071	0
1	other	3.5.0-maps	0	1.110179	1.843723	0.366223
1	flights	3.5.0-maps	10000	13.052254	2.238848	0
1	other	3.4.0-plain	0	1.509289	1.711295	0.419509
1	flights	3.4.0-plain	50000	31.257250	9.369476	0
1	other	3.4.0-apoc	0	1.365201	1.826530	0.640762
1	flights	3.4.0-apoc	50000	38.901071	12.220357	0
1	other	3.5.0-maps	0	1.477655	1.986294	0.390429
1	flights	3.5.0-maps	50000	39.948331	9.069713	0
1	other	3.4.0-plain	0	2.105473	1.293792	0.455058
1	flights	3.4.0-plain	100000	58.690658	16.561651	0
1	other	3.4.0-apoc	0	4.955906	1.339354	0.526304
1	flights	3.4.0-apoc	100000	70.087754	24.153636	0
1	other	3.5.0-maps	0	1.326381	2.867304	0.389042
1	flights	3.5.0-maps	100000	71.584423	19.945817	0
1	other	3.4.0-plain	0	1.510964	1.619156	0.469342
1	flights	3.4.0-plain	200000	112.047285	30.495427	0
1	other	3.4.0-apoc	0	1.168295	1.814629	0.673217
1	flights	3.4.0-apoc	200000	131.384605	51.574311	0
1	other	3.5.0-maps	0	1.099930	1.929899	0.350138
1	flights	3.5.0-maps	200000	134.679701	38.473672	0
1	other	3.4.0-plain	0	1.252480	1.150476	0.455660
1	flights	3.4.0-plain	500000	263.749058	75.101503	0
1	other	3.4.0-apoc	0	1.158560	2.484114	0.700083
1	flights	3.4.0-apoc	500000	318.588879	130.213769	0
1	other	3.5.0-maps	0	1.201720	1.728429	0.378699
1	flights	3.5.0-maps	500000	331.177182	97.420728	0
1	other	3.4.0-plain	0	1.296936	1.033226	0.533372
1	flights	3.4.0-plain	1000000	533.769692	145.502147	0
1	other	3.4.0-apoc	0	2.014347	2.216547	0.686639
1	flights	3.4.0-apoc	1000000	653.991108	271.834167	0
1	other	3.5.0-maps	0	2.081500	1.662313	0.256208
1	flights	3.5.0-maps	1000000	700.757447	204.132376	0
