1	other	3.4.0-plain	0	1.619044	1.221775	0.484866
1	flights	3.4.0-plain	10	3.367543	0.125299	0
1	other	3.4.0-apoc	0	4.604916	1.168747	0.524336
1	flights	3.4.0-apoc	10	3.217558	0.148756	0
1	other	3.5.0-maps	0	1.337071	1.776560	0.413959
1	flights	3.5.0-maps	10	2.802215	0.115071	0
1	other	3.4.0-plain	0	1.675145	1.911752	0.525399
1	flights	3.4.0-plain	50	3.166285	0.148871	0
1	other	3.4.0-apoc	0	4.341347	1.498191	0.486628
1	flights	3.4.0-apoc	50	3.144377	0.205852	0
1	other	3.5.0-maps	0	1.296792	1.929396	0.395107
1	flights	3.5.0-maps	50	2.575282	0.151441	0
1	other	3.4.0-plain	0	1.254179	1.062277	0.517311
1	flights	3.4.0-plain	100	3.662829	0.159185	0
1	other	3.4.0-apoc	0	4.250876	1.398495	0.523073
1	flights	3.4.0-apoc	100	4.493288	0.265665	0
1	other	3.5.0-maps	0	1.370888	1.794895	0.381902
1	flights	3.5.0-maps	100	3.397336	0.174916	0
1	other	3.4.0-plain	0	1.224578	1.197860	0.492664
1	flights	3.4.0-plain	500	4.280135	0.248573	0
1	other	3.4.0-apoc	0	1.396460	2.017238	0.681727
1	flights	3.4.0-apoc	500	5.311147	0.501813	0
1	other	3.5.0-maps	0	1.110997	1.709544	0.405157
1	flights	3.5.0-maps	500	4.216233	0.344886	0
1	other	3.4.0-plain	0	1.221148	1.129299	0.447519
1	flights	3.4.0-plain	1000	4.276421	0.439082	0
1	other	3.4.0-apoc	0	1.213942	1.319087	0.876180
1	flights	3.4.0-apoc	1000	4.857352	0.588110	0
1	other	3.5.0-maps	0	1.317253	1.495545	0.358207
1	flights	3.5.0-maps	1000	5.969610	0.432667	0
1	other	3.4.0-plain	0	1.250065	1.273331	0.482722
1	flights	3.4.0-plain	5000	7.565120	1.192369	0
1	other	3.4.0-apoc	0	1.658826	2.092311	0.674601
1	flights	3.4.0-apoc	5000	9.040767	1.610865	0
1	other	3.5.0-maps	0	1.246722	2.175728	0.378085
1	flights	3.5.0-maps	5000	8.641696	1.102050	0
1	other	3.4.0-plain	0	2.207475	1.193070	0.457713
1	flights	3.4.0-plain	10000	11.398524	1.784163	0
1	other	3.4.0-apoc	0	1.164485	1.447084	0.647473
1	flights	3.4.0-apoc	10000	13.543342	4.219879	0
1	other	3.5.0-maps	0	1.478487	1.931448	0.380433
1	flights	3.5.0-maps	10000	12.561424	1.636612	0
1	other	3.4.0-plain	0	1.260663	1.505294	0.470715
1	flights	3.4.0-plain	50000	32.655671	9.232261	0
1	other	3.4.0-apoc	0	1.367717	1.714899	0.705583
1	flights	3.4.0-apoc	50000	37.836984	12.055148	0
1	other	3.5.0-maps	0	1.365361	1.743876	0.385761
1	flights	3.5.0-maps	50000	40.108218	10.306818	0
1	other	3.4.0-plain	0	1.412414	1.241748	0.514455
1	flights	3.4.0-plain	100000	57.604760	17.932682	0
1	other	3.4.0-apoc	0	1.628846	1.321274	0.727675
1	flights	3.4.0-apoc	100000	73.861967	25.055933	0
1	other	3.5.0-maps	0	1.156038	2.055993	0.395354
1	flights	3.5.0-maps	100000	70.407111	19.617245	0
1	other	3.4.0-plain	0	1.445892	1.892769	0.429316
1	flights	3.4.0-plain	200000	113.472707	30.654982	0
1	other	3.4.0-apoc	0	4.926762	1.452186	0.490548
1	flights	3.4.0-apoc	200000	129.059271	54.333061	0
1	other	3.5.0-maps	0	1.207721	1.689243	0.440666
1	flights	3.5.0-maps	200000	137.443317	38.702860	0
1	other	3.4.0-plain	0	1.323755	2.332671	0.521579
1	flights	3.4.0-plain	500000	271.281287	75.210774	0
1	other	3.4.0-apoc	0	1.291421	2.199786	0.681278
1	flights	3.4.0-apoc	500000	335.867689	136.847567	0
1	other	3.5.0-maps	0	1.232081	2.116533	0.487148
