1	other	3.4.0-plain	0	1.445728	1.117840	0.486063
1	flights	3.4.0-plain	10000	11.231355	1.875482	0
1	other	3.4.0-apoc	0	1.756154	1.488960	0.520512
1	flights	3.4.0-apoc	10000	13.086272	2.805168	0
1	other	3.5.0-maps	0	2.588812	1.677921	0.275776
1	flights	3.5.0-maps	10000	13.471651	2.498746	0
1	other	3.4.0-plain	0	1.481597	1.203444	0.443665
1	flights	3.4.0-plain	50000	36.564091	8.162666	0
1	other	3.4.0-apoc	0	1.469481	2.022545	0.747296
1	flights	3.4.0-apoc	50000	44.793798	12.833932	0
1	other	3.5.0-maps	0	1.227997	1.986511	0.449588
1	flights	3.5.0-maps	50000	43.118855	9.848181	0
1	other	3.4.0-plain	0	1.585557	1.722957	0.548552
1	flights	3.4.0-plain	100000	62.354991	15.715023	0
1	other	3.4.0-apoc	0	1.304717	1.497623	0.720484
1	flights	3.4.0-apoc	100000	76.249757	27.448084	0
1	other	3.5.0-maps	0	1.254061	2.014365	0.413264
1	flights	3.5.0-maps	100000	77.416644	20.262371	0
1	other	3.4.0-plain	0	1.244941	1.502986	0.460989
1	flights	3.4.0-plain	200000	113.099598	33.706203	0
1	other	3.4.0-apoc	0	1.608223	1.599332	0.697230
1	flights	3.4.0-apoc	200000	146.473771	53.524301	0
1	other	3.5.0-maps	0	1.334743	1.941600	0.400407
1	flights	3.5.0-maps	200000	148.196216	35.307716	0
1	other	3.4.0-plain	0	1.671271	1.452287	0.403057
1	flights	3.4.0-plain	500000	281.969101	77.929170	0
1	other	3.4.0-apoc	0	4.730757	1.526280	0.518806
1	flights	3.4.0-apoc	500000	357.668455	127.385050	0
1	other	3.5.0-maps	0	1.170159	1.983840	0.424706
1	flights	3.5.0-maps	500000	364.118171	99.863363	0
1	other	3.4.0-plain	0	1.332644	1.029094	0.338637
1	flights	3.4.0-plain	1000000	578.432413	153.558424	0
1	other	3.4.0-apoc	0	1.653000	1.897254	0.756175
1	flights	3.4.0-apoc	1000000	731.037500	264.135540	0
1	other	3.5.0-maps	0	2.576384	2.030375	0.418337
1	flights	3.5.0-maps	1000000	745.091348	195.598190	0
2	other	3.4.0-plain	0	3.118795	1.506361	0.429904
2	flights	3.4.0-plain	10000	11.211925	1.856913	0
2	other	3.4.0-apoc	0	1.699496	1.614506	0.700687
2	flights	3.4.0-apoc	10000	13.068725	3.926307	0
2	other	3.5.0-maps	0	3.241697	1.819904	0.393195
2	flights	3.5.0-maps	10000	12.804726	2.751843	0
2	other	3.4.0-plain	0	1.681560	1.111693	0.587755
2	flights	3.4.0-plain	50000	33.100538	8.770462	0
2	other	3.4.0-apoc	0	1.177229	2.308608	0.777460
2	flights	3.4.0-apoc	50000	40.471499	13.474554	0
2	other	3.5.0-maps	0	1.401961	1.750374	0.432163
2	flights	3.5.0-maps	50000	43.167227	9.438482	0
2	other	3.4.0-plain	0	1.341607	1.451390	0.519494
2	flights	3.4.0-plain	100000	60.363974	17.383765	0
2	other	3.4.0-apoc	0	1.717643	1.626046	0.780315
2	flights	3.4.0-apoc	100000	78.851091	25.701583	0
2	other	3.5.0-maps	0	1.559551	1.890454	0.383628
2	flights	3.5.0-maps	100000	79.933364	20.294530	0
2	other	3.4.0-plain	0	1.402748	1.100338	0.331598
2	flights	3.4.0-plain	200000	117.112376	31.662572	0
2	other	3.4.0-apoc	0	1.622043	1.679074	0.727528
2	flights	3.4.0-apoc	200000	142.587125	52.885707	0
2	other	3.5.0-maps	0	1.261146	2.471052	0.423506
2	flights	3.5.0-maps	200000	150.092817	38.776479	0
2	other	3.4.0-plain	0	1.330882	1.200140	0.501965
2	flights	3.4.0-plain	500000	284.530446	80.391507	0
2	other	3.4.0-apoc	0	1.283359	1.715760	0.702696
2	flights	3.4.0-apoc	500000	346.134175	131.231661	0
2	other	3.5.0-maps	0	1.387588	1.629748	0.410007
2	flights	3.5.0-maps	500000	370.032100	98.627461	0
2	other	3.4.0-plain	0	1.313795	1.226195	0.448097
2	flights	3.4.0-plain	1000000	603.901865	162.180779	0
2	other	3.4.0-apoc	0	1.252908	1.376867	0.708659
2	flights	3.4.0-apoc	1000000	714.058996	299.248970	0
2	other	3.5.0-maps	0	2.768718	1.912890	0.358902
2	flights	3.5.0-maps	1000000	753.971410	200.518777	0
